month,product_category,mean_price,total_qty,pct_change_qty,pct_change_price,price_elasticity
2016-10-01,Gift Cards,67.85714285714286,17,0.1333333333333333,0.8095238095238095,0.16470588235294115
2016-11-01,Gift Cards,53.57142857142857,8,-0.5294117647058824,-0.21052631578947378,2.5147058823529402
2016-12-01,Gift Cards,69.44444444444444,10,0.25,0.2962962962962963,0.84375
2017-01-01,Gift Cards,56.25,4,-0.6,-0.18999999999999995,3.157894736842106
2017-02-01,Gift Cards,68.75,6,0.5,0.22222222222222232,2.249999999999999
2017-03-01,Gift Cards,100.0,6,0.0,0.4545454545454546,0.0
2017-04-01,Gift Cards,108.33333333333333,4,-0.33333333333333337,0.08333333333333326,-4.000000000000004
2017-05-01,Gift Cards,38.63636363636363,43,9.75,-0.6433566433566433,-15.154891304347826
2017-06-01,Gift Cards,57.142857142857146,9,-0.7906976744186046,0.47899159663865576,-1.6507547939616471
2017-07-01,Gift Cards,41.666666666666664,14,0.5555555555555556,-0.27083333333333337,-2.051282051282051
2016-05-01,Headgear,17.9284,617,-0.5535455861070911,0.019602554311619613,-28.23844164936053
2016-06-01,Headgear,16.756923076923076,413,-0.3306320907617504,-0.06534196710676488,5.060026586305816
2016-07-01,Headgear,15.673548387096774,662,0.602905569007264,-0.06465236397237384,-9.325344534422399
2016-08-01,Headgear,17.263333333333332,369,-0.4425981873111783,0.10143108037649884,-4.363536163356557
2016-09-01,Headgear,15.90025641025641,257,-0.3035230352303523,-0.07895792178472216,3.844111247734005
2016-10-01,Headgear,17.66945205479452,428,0.6653696498054475,0.11126837196140404,5.979863262816913
2016-11-01,Headgear,17.99952380952381,290,-0.32242990654205606,0.018680361660662115,-17.260367459643053
2016-12-01,Headgear,17.290787401574804,282,-0.02758620689655178,-0.039375286560303646,0.700596981162365
2017-01-01,Headgear,16.928461538461537,169,-0.400709219858156,-0.020954850389304225,19.12250445188986
2017-02-01,Headgear,16.987916666666667,452,1.6745562130177514,0.003512140076642467,476.790838769333
2017-03-01,Headgear,17.199523809523807,426,-0.05752212389380529,0.012456332757527111,-4.617901995195643
2017-04-01,Headgear,15.058518518518518,1372,2.220657276995305,-0.12448049810656736,-17.839399028546683
2017-05-01,Headgear,16.0818,585,-0.5736151603498543,0.06795366225589072,-8.441269260659002
2017-06-01,Headgear,13.47102564102564,416,-0.28888888888888886,-0.16234341671792707,1.779492477916955
2017-07-01,Headgear,12.295496183206106,647,0.5552884615384615,-0.08726354541553927,-6.363349768729195
2016-07-01,Housewares,1.8833333333333335,680,3.4155844155844157,-0.16296296296296287,-20.959268004722563
2016-08-01,Housewares,2.142857142857143,44,-0.9352941176470588,0.1378002528445006,-6.787317862924988
2016-09-01,Housewares,2.3125,59,0.34090909090909083,0.07916666666666661,4.306220095693782
2016-10-01,Housewares,2.375,90,0.5254237288135593,0.027027027027026973,19.44067796610173
2016-11-01,Housewares,2.3,29,-0.6777777777777778,-0.03157894736842115,21.462962962962898
2016-12-01,Housewares,2.272727272727273,388,12.379310344827585,-0.011857707509881243,-1043.9885057471422
2017-01-01,Housewares,2.25,368,-0.05154639175257736,-0.01000000000000012,5.154639175257674
2017-02-01,Housewares,5.598,38,-0.8967391304347826,1.488,-0.6026472650771388
2017-03-01,Housewares,2.269230769230769,202,4.315789473684211,-0.5946354467254789,-7.257874547254581
2017-04-01,Housewares,2.1666666666666665,38,-0.8118811881188119,-0.04519774011299438,17.962871287128703
2017-05-01,Housewares,2.272727272727273,225,4.921052631578948,0.04895104895104918,100.53007518796946
2017-06-01,Housewares,2.111111111111111,171,-0.24,-0.07111111111111112,3.374999999999999
2017-07-01,Housewares,1.6590909090909092,678,2.9649122807017543,-0.21411483253588515,-13.847299813780262
2016-05-01,Lifestyle,7.378571428571429,1642,-0.39252682204957456,0.06711834943432793,-5.848278829229004
2016-06-01,Lifestyle,7.032424242424242,1908,0.16199756394640685,-0.046912493766317676,-3.453185941326321
2016-07-01,Lifestyle,5.669069767441861,2894,0.5167714884696017,-0.19386692667909944,-2.6655990133118164
2016-08-01,Lifestyle,4.487418032786885,1435,-0.5041465100207325,-0.20843838286156602,2.4186836565296157
2016-09-01,Lifestyle,4.534393939393939,1493,0.04041811846689902,0.010468359814893358,3.860979100985436
2016-10-01,Lifestyle,3.6013939393939394,1887,0.2638981915606162,-0.20576068433187422,-1.2825491537293452
2016-11-01,Lifestyle,4.710411764705882,1717,-0.09009009009009006,0.30794127051221,-0.29255607713847487
2016-12-01,Lifestyle,4.270695187165775,1343,-0.2178217821782178,-0.09334992342597526,2.333390046655436
