product_id,product_price,product_desc,tokens,lemma,vector
9182763,0.0,  Google Womens 1 4 Zip Performance Pullover TwoTone Blue ,"['Google', 'Womens', '1', '4', 'Zip', 'Performance', 'Pullover', 'TwoTone', 'Blue']","['google', 'womens', 'zip', 'performance', 'pullover', 'twotone', 'blue']","-0.05268383, 0.30830667, 0.29988583,-0.2559065 , 0.12198317, 0.08570666,
 -0.01643266, 0.11499834,-0.27574666, 0.07528999,-0.01633983,-0.21363333,
  0.21720884,-0.23379933,-0.11063833, 0.23996853, 0.54114166, 0.08286166,
  0.30195733,-0.17810666, 0.073762  ,-0.08757484,-0.0131855 , 0.38800432,
  0.308623  , 0.09641866, 0.00830333,-0.12414333,-0.31612933,-0.49771851,
  0.43629167, 0.478498  ,-0.098265  , 0.06042666, 0.241589  , 0.25215333,
 -0.21910184, 0.29872834, 0.20577166, 0.17189283, 0.31814   ,-0.32516   ,
 -0.18482658, 0.072247  ,-0.5494575 , 0.09622866, 0.09595667, 0.16414332,
  0.42743983,-0.32223701,-0.14857665, 0.19709333,-0.32935133, 0.32493983,
 -0.25383082,-1.1633092 , 0.21121233, 0.28125667, 0.95170135, 0.08338833,
 -0.21217633, 0.10446166,-0.26728084, 0.27562751, 0.23027999, 0.00731634,
  0.29121   ,-0.08037   , 0.31266434, 0.19556167,-0.0412905 , 0.22963382,
  0.05728284,-0.191585  ,-0.02923916, 0.39088301, 0.26815966, 0.0388505 ,
  0.11966112,-0.28881117, 0.10726334,-0.10645717, 0.10285233,-0.0017202 ,
 -0.53076081,-0.06749617,-0.10538847,-0.09456299, 0.12165333, 0.47715034,
 -0.06785484, 0.06070833,-0.00574603,-0.22830917, 0.04156066,-0.03577833,
 -0.24643149,-0.200566  ,-0.00766834, 0.20048833"
9182764,0.0,  Google Womens Convertible VestJacket Black ,"['Google', 'Womens', 'Convertible', 'VestJacket', 'Black']","['google', 'womens', 'convertible', 'vestjacket', 'black']"," 0.107966  , 0.351225  , 0.1189425 ,-0.18387451, 0.159571  , 0.4112625 ,
 -0.0207325 ,-0.21240275, 0.11088501, 0.041055  , 0.18620251, 0.24862   ,
  0.26108426,-0.08865223,-0.21903999, 0.07465101, 0.44632999, 0.23179251,
  0.46641101,-0.18996749, 0.10478751,-0.2073525 , 0.0787855 , 0.65469998,
  0.41815026, 0.1489155 , 0.15475962,-0.41895999,-0.13068699,-0.124995  ,
  0.40719751, 0.64726325,-0.46306499,-0.0656065 , 0.469284  , 0.40608374,
 -0.01676637, 0.40290724, 0.20622824, 0.24368999, 0.06687749,-0.367705  ,
 -0.10369999, 0.08150875,-0.46875125, 0.28566   ,-0.04350749, 0.1330275 ,
  0.15270374,-0.4119175 ,-0.20263498, 0.0652285 ,-0.33935865, 0.2844125 ,
 -0.33591024,-1.0517825 , 0.10773975, 0.32859249, 1.2513195 ,-0.14797425,
 -0.10418325, 0.27706999,-0.11712375, 0.1482945 , 0.394257  ,-0.18098775,
  0.1386825 , 0.07470375, 0.17515725,-0.08643124, 0.099785  ,-0.00608843,
 -0.29573575,-0.23434501,-0.35548075, 0.34891751, 0.14080574, 0.05960499,
 -0.34053408,-0.45531475, 0.27043751,-0.1862225 , 0.33733249,-0.05098275,
 -0.13181375,-0.231707  ,-0.26956501,-0.37220026, 0.39312749, 0.138373  ,
 -0.02600001, 0.0158845 ,-0.07429455,-0.26061525, 0.0315775 ,-0.03230249,
 -0.59888001,-0.11806625, 0.233905  , 0.31772999"
9182765,0.0,  Google Womens Convertible VestJacket Sea Foam Green ,"['Google', 'Womens', 'Convertible', 'VestJacket', 'Sea', 'Foam', 'Green']","['google', 'womens', 'convertible', 'vestjacket', 'sea', 'foam', 'green']","-2.61353329e-01, 2.19184505e-01, 7.73683252e-02,-1.26387330e-01,
  1.27451009e-01,-1.08574853e-01, 1.39821666e-01,-1.02378497e-01,
 -1.99497988e-04, 1.24900500e-01, 2.81028335e-01, 2.09000334e-01,
  3.54961167e-01, 9.19408438e-02, 6.97583407e-02,-1.06740989e-01,
  2.98172161e-01, 2.28480010e-01, 4.08287342e-01,-2.55403929e-01,
  5.17116711e-02,-2.54042860e-02, 1.14998662e-01, 4.45611650e-01,
  3.88936834e-01, 3.89601996e-01,-1.82882406e-01,-2.10631162e-01,
 -2.48464992e-01,-1.16156004e-01,-2.93266575e-02, 5.43179668e-01,
 -3.23384829e-01, 8.66256679e-02, 3.87032342e-01, 2.77220165e-01,
  2.12133350e-02, 3.77798171e-01, 2.34468824e-01, 1.85121652e-02,
 -4.68930000e-02,-6.39325003e-01,-1.13258327e-01,-1.06812495e-01,
 -3.32591608e-02, 3.55356671e-01,-1.21301164e-01, 2.50888330e-01,
 -6.25011710e-02,-2.01039995e-01, 1.23048849e-01, 7.09743289e-02,
 -1.78152435e-01, 5.75840001e-01,-3.77352989e-01,-1.19059336e+00,
  3.02018332e-01, 2.73556662e-01, 1.21269633e+00, 9.62221734e-02,
 -1.75056330e-01, 5.13108318e-01,-1.91625331e-01, 3.90530005e-01,
  4.02969671e-01,-2.09718365e-02, 7.12816641e-02,-1.85269166e-01,
  1.10673001e-01,-3.37034990e-01, 4.72900023e-02, 5.51614604e-03,
  2.32144948e-02,-1.70252504e-01,-3.82939498e-01, 2.55979340e-01,
  1.62191496e-01, 1.54801664e-01,-2.62646885e-01, 1.18135162e-01,
  3.08744997e-01,-1.21344663e-01, 1.46605490e-01, 1.92194493e-01,
 -2.03424334e-03,-1.38924664e-01, 7.43199935e-02,-2.65918509e-01,
  4.64543335e-01, 2.73186998e-01, 8.33353295e-02,-1.62850342e-01,
 -2.57271365e-01,-2.60639165e-01, 5.38416641e-02, 8.71333455e-02,
 -5.10875009e-01, 6.06643364e-02, 2.88585000e-01, 2.61884663e-01"
9182767,0.0,  Google Womens Quilted Insulated Vest Pewter    Google Womens Quilted Insulated Vest White ,"['Google', 'Womens', 'Quilted', 'Insulated', 'Vest', 'Pewter', 'Google', 'Womens', 'Quilted', 'Insulated', 'Vest', 'White']","['google', 'womens', 'quilted', 'insulated', 'vest', 'pewter', 'google', 'womens', 'quilted', 'insulated', 'vest', 'white']","-3.59615007e-01, 2.40025001e-01, 8.69505858e-02,-1.83282915e-01,
  7.46887488e-02, 1.55900831e-01,-2.82506148e-04,-1.17878164e-01,
 -5.91108239e-02, 2.61161669e-01, 2.49965886e-02,-1.45783275e-02,
  2.81529003e-01, 2.55541836e-01,-1.37200494e-01, 1.67204007e-01,
  2.08601261e-01,-1.75994970e-02, 1.30153332e-01,-7.87073324e-01,
  6.38731377e-02, 1.64958276e-02, 1.73282830e-01, 1.96992819e-01,
  4.52875168e-01, 1.98162003e-01,-4.82639143e-02,-3.60774169e-01,
 -2.59053909e-01,-3.77194166e-01, 4.36033660e-01, 1.31706503e-01,
 -2.36299416e-01,-1.49750164e-01, 3.33780417e-01, 2.53744002e-01,
 -9.84368391e-02, 2.68319997e-01, 2.03103830e-01, 3.03131669e-01,
  1.54036339e-01,-3.35598342e-01, 3.71883425e-02,-1.64200303e-03,
 -4.19381584e-01, 5.90183263e-02, 6.93175097e-02, 2.93368327e-01,
  1.40049659e-01,-3.20890839e-01,-1.22896658e-01, 3.71000825e-01,
 -6.86972859e-02, 1.95801253e-01,-3.51607832e-01,-6.31034178e-01,
  2.93710663e-01, 2.15381832e-01, 4.28222172e-01,-4.99592209e-02,
 -1.49589164e-01, 8.59449940e-02,-2.42434747e-01, 5.17605826e-01,
  1.10287998e-01,-1.62059668e-01, 5.48360008e-01, 5.46608493e-03,
  7.49248348e-02,-1.14227665e-01, 4.08821696e-02,-4.98795999e-02,
  1.49302666e-01,-8.47949932e-02,-2.33797998e-01, 1.58605165e-01,
  4.90381333e-01,-1.93975836e-01, 9.61461495e-02, 4.92295017e-02,
  1.26031252e-01,-5.60433296e-02, 2.07839996e-01, 2.09070166e-01,
 -9.14316646e-02,-1.43786415e-01, 1.89646831e-01, 5.42564970e-02,
  4.16349918e-02, 2.31414501e-01, 3.83190497e-01,-1.49312913e-01,
  2.75124134e-01,-4.09233252e-01, 2.70872504e-01,-9.60283292e-02,
 -1.58684999e-01, 5.36008338e-02, 1.28585251e-01, 2.07277334e-01"
9182768,0.0,  Google Womens Short Sleeve Performance Tee Black    Google Womens Badge Performance Tee Black ,"['Google', 'Womens', 'Short', 'Sleeve', 'Performance', 'Tee', 'Black', 'Google', 'Womens', 'Badge', 'Performance', 'Tee', 'Black']","['google', 'womens', 'short', 'sleeve', 'performance', 'tee', 'black', 'google', 'womens', 'badge', 'performance', 'tee', 'black']","-0.24206939, 0.02841038, 0.24014654,-0.1858797 , 0.07139001, 0.09665078,
 -0.00895223,-0.11199538,-0.29371768, 0.16901538, 0.17748   ,-0.03024231,
  0.31132647,-0.20987676, 0.08365771, 0.18724831, 0.24851269, 0.14188493,
  0.25002676,-0.22844691, 0.10133108,-0.10547232, 0.01814307, 0.27746368,
  0.36117046, 0.22161569,-0.13326815,-0.34473846, 0.03190085,-0.3632263 ,
  0.18237847, 0.45636123,-0.11276615, 0.09305546, 0.30536554, 0.17654939,
 -0.51744532, 0.61033539, 0.01359646, 0.14730769, 0.04206122,-0.06062316,
 -0.04593092, 0.24378385,-0.37144845,-0.07627462,-0.11173077,-0.06677324,
  0.24455861,-0.43117363,-0.26839921, 0.03192807,-0.26819723, 0.50082461,
 -0.29679253,-1.47251232, 0.09505369, 0.21718408, 1.09723199, 0.05487738,
 -0.15737738, 0.43153231,-0.17816193, 0.43878293, 0.15223662,-0.2444663 ,
  0.29803   , 0.00787384, 0.02565061,-0.10366461,-0.09062808, 0.2476822 ,
 -0.16813254,-0.14813077,-0.05773154, 0.25003631, 0.19298661, 0.01392692,
  0.04372519,-0.36964139, 0.44932693,-0.1463613 , 0.11357538,-0.20814478,
 -0.83877937,-0.29301823,-0.15538515,-0.33556092, 0.15082922, 0.45537723,
 -0.12804939,-0.086319  , 0.01657535,-0.01730262, 0.04915077,-0.04001323,
 -0.36676078,-0.27898231, 0.18257   , 0.25103993"
9182769,0.0,  Google Womens Short Sleeve Performance Tee Pewter    Google Womens Badge Performance Tee Gunmetal ,"['Google', 'Womens', 'Short', 'Sleeve', 'Performance', 'Tee', 'Pewter', 'Google', 'Womens', 'Badge', 'Performance', 'Tee', 'Gunmetal']","['google', 'womens', 'short', 'sleeve', 'performance', 'tee', 'pewter', 'google', 'womens', 'badge', 'performance', 'tee', 'gunmetal']","-0.27947462, 0.01537654, 0.20368631,-0.13016585, 0.08692616,-0.0949423 ,
 -0.07566454,-0.10539969,-0.2456519 , 0.17262692, 0.27966992, 0.00752923,
  0.29456723,-0.24215161, 0.03084355, 0.202302  , 0.128064  , 0.18330569,
  0.29840599,-0.28791998, 0.08281723,-0.0333254 , 0.00802192, 0.33757706,
  0.31875277, 0.17538877,-0.12494761,-0.19755307,-0.02813846,-0.44473323,
  0.12584722, 0.32847507,-0.11090254, 0.04370392, 0.33772653, 0.18647462,
 -0.55743286, 0.46833462,-0.104734  , 0.04297538, 0.22583353, 0.06806299,
 -0.04615784, 0.20512308,-0.35727992, 0.03413154,-0.12981615,-0.1810817 ,
  0.25531461,-0.42177163,-0.19673076, 0.05570615,-0.220284  , 0.34635254,
 -0.20157561,-1.04225848, 0.21520446, 0.25425484, 0.7915533 , 0.00810046,
 -0.20685846, 0.27039324,-0.21550346, 0.51724554,-0.03160031,-0.24710938,
  0.22262539,-0.00966216,-0.0686317 ,-0.10162392,-0.09726962, 0.29463383,
 -0.01257484,-0.13988231,-0.12928723, 0.26396785, 0.19950969,-0.09171616,
  0.06954015,-0.38706292, 0.36615846,-0.12712746, 0.17494384,-0.17746102,
 -0.57261245,-0.16258723,-0.042499  ,-0.32914477, 0.11386384, 0.38650262,
 -0.10250969, 0.05388446, 0.00453843,-0.01969247, 0.16360307,-0.03652785,
 -0.22247769,-0.32435061, 0.12431616, 0.26999146"
9182770,0.0,  Google Womens Short Sleeve Performance Tee Navy    Google Womens Badge Performance Tee Navy ,"['Google', 'Womens', 'Short', 'Sleeve', 'Performance', 'Tee', 'Navy', 'Google', 'Womens', 'Badge', 'Performance', 'Tee', 'Navy']","['google', 'womens', 'short', 'sleeve', 'performance', 'tee', 'navy', 'google', 'womens', 'badge', 'performance', 'tee', 'navy']","-3.02263851e-01,-2.63034628e-02, 2.03970690e-01,-9.93273837e-02,
 -1.64946077e-02,-1.31203073e-01, 9.63152028e-04,-1.37222304e-01,
 -3.98409992e-01, 2.90616911e-01, 3.77735383e-01,-2.74053821e-02,
  2.96651080e-01,-1.98450609e-01, 4.97484757e-02, 6.99483065e-02,
  2.66755773e-01, 9.03695392e-02, 1.39885223e-01,-1.97101062e-01,
  1.41760312e-01,-1.19646168e-01, 6.11676889e-02, 2.58880606e-01,
  1.79350459e-01, 1.95969537e-01,-3.69794620e-01,-3.24121533e-01,
  1.17751315e-01,-3.56475535e-01, 2.60369239e-02, 5.42454307e-01,
 -1.55107688e-01, 8.67123802e-02, 3.56511381e-01, 1.96420926e-01,
 -5.97986010e-01, 4.40818468e-01,-1.93958500e-02, 5.63723067e-02,
  1.20751993e-01, 1.03353010e-02, 3.06613841e-02, 2.76550001e-01,
 -1.01151532e-01, 4.58076539e-03,-1.34603229e-01,-1.33202469e-01,
  2.93660763e-01,-3.85305105e-01,-2.30376743e-02, 5.08588426e-02,
 -1.85471076e-01, 4.93823073e-01,-2.28955607e-01,-1.26535848e+00,
  1.43822923e-01, 1.53086885e-02, 1.12140123e+00, 1.83768151e-01,
 -2.77121532e-01, 3.44184623e-01,-1.08603465e-01, 5.17646314e-01,
  3.14581535e-02,-1.74179997e-01, 5.01269308e-02, 1.00841535e-01,
 -3.05386186e-02, 1.38686921e-01,-2.25326926e-02, 2.45773527e-01,
 -2.54140779e-02,-2.16098923e-01,-2.06880002e-02, 3.32711700e-01,
  1.54182305e-01, 1.32910004e-01,-1.13040505e-01,-3.17652156e-01,
  4.65943849e-01,-2.71201309e-01, 1.54466150e-01,-4.60441663e-02,
 -7.33985521e-01,-2.54196691e-01,-3.66282320e-02,-3.50370149e-01,
  6.95273779e-02, 3.40680310e-01,-1.59261696e-01,-1.42390035e-02,
  5.72445841e-02,-3.89601560e-02, 1.16646152e-01, 6.98390769e-02,
 -2.83246920e-01,-3.33380613e-01, 8.65192324e-02, 2.55410695e-01"
9182771,0.0,  Google Womens 1 4 Zip Jacket Charcoal ,"['Google', 'Womens', '1', '4', 'Zip', 'Jacket', 'Charcoal']","['google', 'womens', 'zip', 'jacket', 'charcoal']","-3.99155998e-01, 3.09800012e-01, 1.21896000e-01,-3.70485805e-01,
  1.58051401e-01, 2.38788000e-01, 6.48780018e-02, 2.48128006e-01,
  8.24140072e-02, 2.44273993e-01, 2.13541202e-01,-2.03115997e-01,
  2.12816601e-01,-1.36745793e-01,-1.49888192e-01, 2.07428202e-01,
  4.91293989e-01,-4.13300008e-02, 2.76202807e-01,-6.42101991e-01,
  9.13173610e-02,-2.28002667e-04, 1.32276605e-01, 3.27094784e-01,
  3.66378210e-01, 2.68166405e-01,-3.08619946e-02,-3.21677995e-01,
 -4.13097998e-01,-6.31044006e-01, 2.64470008e-01, 3.84306000e-01,
 -1.47409993e-01,-4.09660041e-02, 2.68409597e-01, 3.69846007e-01,
 -3.56740010e-01,-8.55439961e-02, 3.20143998e-01, 2.20658004e-01,
  2.08451597e-01,-1.30087005e-01,-9.16837036e-02,-2.09462997e-01,
 -7.37346992e-01,-6.54236056e-02,-1.39175803e-01, 1.12509640e-01,
  5.16473790e-01,-3.50670409e-01, 7.75562115e-02, 3.16816001e-01,
 -4.95896208e-01, 3.45470011e-01,-4.20022991e-01,-5.90592003e-01,
  1.73927401e-01, 9.79860008e-02, 7.58541609e-01,-7.24740088e-02,
 -8.52645161e-02, 4.11491996e-01,-1.35311000e-01, 4.42056006e-01,
  6.02556002e-01,-4.79453940e-02, 4.74944004e-01,-1.48631002e-01,
  3.39938089e-02,-5.10179937e-02, 4.89820018e-02, 3.22825184e-01,
  4.02477200e-01,-1.77836202e-01,-7.96943961e-02, 3.57912008e-01,
  3.10154603e-01,-2.18679395e-01, 9.69274221e-03,-9.44678009e-02,
  2.08604002e-01,-2.66040592e-01, 4.10399914e-02,-1.49391404e-01,
 -8.03357907e-02,-4.72696010e-02,-7.03155586e-02,-1.07554198e-01,
  1.59943597e-01, 5.02530406e-01, 1.78665993e-01, 1.47186011e-01,
  1.51834365e-01,-4.04064003e-01, 7.37568066e-02,-3.49065997e-01,
 -7.26239979e-02,-8.31408003e-02, 1.20956001e-01, 7.08105922e-02"
9182772,0.0,  Google Womens Performance Full Zip Jacket Black ,"['Google', 'Womens', 'Performance', 'Full', 'Zip', 'Jacket', 'Black']","['google', 'womens', 'performance', 'full', 'zip', 'jacket', 'black']","-1.69520857e-01, 2.40055715e-01, 3.19278573e-01,-3.40258438e-01,
  1.38757859e-01, 2.98018575e-01,-1.73927120e-02, 2.41460717e-01,
 -1.66314274e-01, 2.53861427e-01, 5.97580043e-02,-2.35749282e-01,
  2.28274716e-01,-6.42169969e-02,-5.63899939e-02, 1.80558714e-01,
  4.94534283e-01, 7.84857124e-02, 1.81824426e-01,-2.29467712e-01,
  7.09420731e-02,-1.51352147e-01, 1.38814268e-03, 1.53201993e-01,
  3.21582577e-01, 1.20823997e-01,-6.15711414e-02,-4.58831423e-01,
 -8.97948518e-02,-4.87247287e-01, 3.19502864e-01, 3.34185000e-01,
 -1.94354285e-01, 9.26856909e-03, 2.75050855e-01, 2.45149289e-01,
 -1.17306361e-01, 3.25154290e-01, 9.84114238e-02, 2.65377140e-01,
  1.09871422e-01,-3.25584288e-01, 6.90435944e-03, 6.07235756e-02,
 -4.05484996e-01,-2.12342893e-02, 5.06652865e-02,-5.95657229e-02,
  3.21247853e-01,-4.71551725e-01,-5.75008472e-02, 1.44480572e-01,
 -2.92355713e-01, 5.57205720e-01,-2.32490280e-01,-1.54488574e+00,
  1.23370285e-01, 1.75408576e-01, 1.25413401e+00, 8.91025668e-02,
 -9.72722217e-02, 4.06322845e-01,-2.85602146e-01, 2.82070720e-01,
  4.74627138e-01,-1.32590139e-01, 3.85509000e-01,-5.18742882e-02,
  2.08087007e-01, 1.00886432e-01, 1.08513861e-01, 2.75269334e-01,
 -4.92288390e-02,-2.09200145e-01, 1.03164327e-02, 4.19794004e-01,
  1.01829715e-01,-4.92752876e-02,-4.21323303e-02,-3.03119857e-01,
  2.02565717e-01,-1.10281853e-01, 1.42428566e-01,-7.70330025e-02,
 -7.56032702e-01,-1.89096862e-01,-4.10882582e-02,-3.01405852e-01,
  8.60212775e-02, 3.67187433e-01, 6.87142815e-02, 1.45317146e-01,
  8.49236880e-02,-1.67880144e-01, 5.44248596e-02,-1.25788571e-01,
 -3.26290007e-01,-1.13117000e-01, 2.47742862e-01, 3.19700431e-01"
9182773,0.0,  Google Womens Badge Performance Tee Charcoal    Google Womens Short Sleeve Performance Tee Charcoal ,"['Google', 'Womens', 'Badge', 'Performance', 'Tee', 'Charcoal', 'Google', 'Womens', 'Short', 'Sleeve', 'Performance', 'Tee', 'Charcoal']","['google', 'womens', 'badge', 'performance', 'tee', 'charcoal', 'google', 'womens', 'short', 'sleeve', 'performance', 'tee', 'charcoal']","-3.49857697e-01, 9.83257779e-02, 1.01138842e-01,-1.27288922e-01,
  3.19235462e-02,-5.70138429e-02, 4.87293057e-02,-2.54612703e-04,
 -2.67556142e-01, 1.87983068e-01, 3.19129231e-01,-1.82869214e-02,
  2.78318773e-01,-2.77669074e-01, 5.68806300e-02, 1.87714462e-01,
  1.65111147e-01, 1.20291080e-01, 3.62392924e-01,-3.32237675e-01,
  7.49717406e-02,-1.21904629e-01, 9.58276935e-02, 3.32275989e-01,
  3.63959693e-01, 2.14083384e-01,-1.72348459e-01,-1.36150766e-01,
 -1.80228691e-01,-3.65898613e-01,-2.31384601e-02, 4.23598922e-01,
 -1.40223074e-01, 7.36077626e-02, 2.78601228e-01, 2.62842467e-01,
 -5.97866012e-01, 3.40087698e-01,-4.56604625e-02,-8.07076807e-03,
  1.55500917e-01, 7.62068389e-02,-2.97678474e-02, 1.08688466e-01,
 -4.20462298e-01,-1.03108464e-01,-2.54252310e-01,-1.73222745e-01,
  3.44091531e-01,-5.27861323e-01,-1.61321524e-01, 6.85089964e-02,
 -3.63874160e-01, 4.51692310e-01,-3.41194064e-01,-1.05295233e+00,
  1.65276308e-01, 7.91271524e-02, 8.59442758e-01,-5.90395400e-02,
 -1.39363073e-01, 4.51524624e-01,-1.60375773e-01, 5.48527852e-01,
  2.31095083e-01,-1.94778611e-01, 3.43537700e-01,-8.04384637e-02,
 -1.26369387e-01,-2.42240761e-01,-9.23336157e-02, 2.81966912e-01,
  1.68112076e-01,-1.29512310e-01,-5.12387689e-02, 1.95553234e-01,
  2.19049690e-01,-1.56823846e-01, 5.37821160e-02,-3.02275232e-01,
  5.36773076e-01,-2.03902841e-01, 3.66149040e-04,-2.37864169e-01,
 -5.84879363e-01,-1.81982844e-01,-8.36497700e-02,-2.33773230e-01,
  1.02606146e-01, 3.83118774e-01,-8.45370814e-02,-1.28545151e-01,
  1.90322767e-02,-1.44809261e-02, 2.62076946e-02,-1.20480924e-01,
 -1.63243845e-01,-3.00365229e-01, 2.36457694e-01, 1.18990693e-01"
9182774,0.0,  Google Womens Yoga Pants ,"['Google', 'Womens', 'Yoga', 'Pants']","['google', 'womens', 'yoga', 'pant']"," 0.08745749,-0.041795  ,-0.35294   , 0.19119525,-0.14427399, 0.100095  ,
 -0.1962785 , 0.11743751,-0.1816325 , 0.24288749, 0.330955  ,-0.02621249,
  0.42845751,-0.29460974,-0.31564249, 0.07768851,-0.1791025 , 0.2575885 ,
  0.022531  ,-0.27885198, 0.21226   ,-0.006315  , 0.04578075, 0.74611749,
  0.12198026, 0.60980298, 0.04547001,-0.4361825 ,-0.18354749,-0.19008249,
 -0.16904174, 0.4375395 ,-0.32961749,-0.1886225 , 0.00151349, 0.43348499,
 -0.55577001, 0.4934025 , 0.03642674,-0.16912751,-0.27307   , 0.5158815 ,
 -0.36674149,-0.27399875,-0.52531875, 0.1908625 ,-0.17692249, 0.5292525 ,
  0.43870075, 0.18440749,-0.20029248, 0.1567125 ,-0.31455475, 0.02534798,
 -0.1584425 ,-0.44080502, 0.27121725, 0.22152525, 0.4305995 , 0.105185  ,
 -0.04006   , 0.0339605 , 0.0561245 , 0.2633805 , 0.10878   , 0.47457475,
  0.29617982,-0.17515125, 0.32941225,-0.01961824, 0.275035  , 0.30569422,
  0.18794176,-0.15189001,-0.25348749, 0.1331545 ,-0.23750175,-0.29163   ,
 -0.02533082,-0.40648225, 0.029165  ,-0.5328875 , 0.22232499,-0.31112675,
 -0.47104374, 0.28874051,-0.09495226, 0.00823725, 0.249368  , 0.26449551,
  0.36357999,-0.01963001, 0.28638295,-0.09703375, 0.4537125 ,-0.076765  ,
 -0.1550665 ,-0.391601  , 0.520385  , 0.5853225 "
9182775,0.0,  Google Womens Zip Hoodie Grey ,"['Google', 'Womens', 'Zip', 'Hoodie', 'Grey']","['google', 'womens', 'zip', 'hoodie', 'grey']","-0.27103799,-0.06504   , 0.1830028 ,-0.4336078 , 0.1414086 , 0.22759219,
 -0.14229001, 0.05046801, 0.097618  , 0.06341399,-0.04833779,-0.197204  ,
  0.2721346 ,-0.18195899,-0.11564799, 0.0512482 , 0.48753399, 0.02156   ,
  0.22531481,-0.20159559,-0.054406  , 0.051972  , 0.0813566 , 0.35559963,
  0.25643621, 0.22434841, 0.24665   ,-0.25483679,-0.29898399,-0.419548  ,
  0.49202001, 0.3183396 ,-0.08846019,-0.04381801, 0.3080988 , 0.283168  ,
 -0.44586   , 0.1758768 , 0.263054  , 0.43589   , 0.27818999,-0.04993601,
 -0.3141817 , 0.011097  ,-0.60058101, 0.2970604 ,-0.0587052 , 0.105468  ,
  0.48124579,-0.0913264 ,-0.02954399, 0.02012599,-0.32732   , 0.16305799,
 -0.372593  ,-0.73667601, 0.2525904 , 0.2313416 , 0.48514461,-0.0895351 ,
 -0.126954  , 0.0744648 ,-0.197991  , 0.122718  , 0.480568  , 0.1169226 ,
  0.1660394 ,-0.0776648 , 0.18915781, 0.14256001, 0.1561812 , 0.30574198,
  0.085594  ,-0.2938254 ,-0.130216  , 0.286318  , 0.1415426 , 0.0607606 ,
  0.03329734,-0.1740276 , 0.02666081,-0.14103259, 0.085032  , 0.1074306 ,
 -0.157251  ,-0.0344276 ,-0.11201676,-0.28094419, 0.30009799, 0.64412642,
  0.02196999, 0.08037001, 0.01383036,-0.331939  , 0.1960848 ,-0.233183  ,
 -0.33192799, 0.0348642 ,-0.122554  , 0.10762799"
9182776,0.0,  Google Womens Weatherblock Shell Jacket Black ,"['Google', 'Womens', 'Weatherblock', 'Shell', 'Jacket', 'Black']","['google', 'womens', 'weatherblock', 'shell', 'jacket', 'black']","-0.1985132 , 0.346528  , 0.002886  ,-0.28756381, 0.2287348 , 0.19863801,
  0.127666  , 0.019731  ,-0.08028019, 0.31588   , 0.102451  ,-0.044856  ,
  0.49449001, 0.00953021,-0.28700799, 0.1578428 , 0.205366  ,-0.13245   ,
  0.2674868 ,-0.220448  , 0.1701485 ,-0.1443006 ,-0.0281414 , 0.30938199,
  0.54915621, 0.50109439,-0.0391496 ,-0.421308  ,-0.09378179,-0.449781  ,
  0.40673601, 0.433251  ,-0.31548199,-0.16264   , 0.2879772 , 0.140191  ,
 -0.23560111, 0.45920799, 0.336824  , 0.25602   ,-0.033038  ,-0.386546  ,
 -0.199856  , 0.0306418 ,-0.440189  , 0.051652  ,-0.1907818 , 0.455784  ,
  0.16948699,-0.39718601,-0.02303679, 0.2773888 ,-0.2673184 , 0.55709801,
 -0.47785799,-1.32351999,-0.0377946 , 0.06098   , 1.0124676 , 0.31644859,
 -0.08187912, 0.31785399,-0.199607  , 0.3575476 , 0.49174   ,-0.16284619,
  0.44197   , 0.166189  ,-0.0718722 ,-0.004053  , 0.0650758 , 0.17307706,
 -0.01966279,-0.1492162 ,-0.190645  , 0.25737201, 0.3310726 ,-0.037144  ,
 -0.12642525, 0.0186542 , 0.30480601,-0.25219399, 0.22998599, 0.11198579,
 -0.3417918 ,-0.4292576 ,-0.00841001,-0.2641262 , 0.38344759, 0.4176404 ,
  0.40522799,-0.0858702 , 0.11206236,-0.3223482 , 0.092235  ,-0.02839599,
 -0.60164801, 0.11443499, 0.29255401, 0.2267006 "
